matchID,over,bowlerName,runs,isWicket,batsmanName,commentary,summary,sentiment,impact
1415752,2.2,Naveen-ul-Haq,4,0,Najmul Hossain Shanto,Swung in front of square leg! This was fuller and skid on. Shanto swings and turns his wrists to get this in the gap,,Neutral,High
1415752,2.2,Tanzim Hasan Sakib,4,0,Ibrahim Zadran,"Beats everyone! This was a bouncer, but it sails over the batter and the leaping Litton behind the stumps",,Neutral,High
1415752,2.3,Naveen-ul-Haq,0,0,Najmul Hossain Shanto,"good length slower one outside off, Shanto through the shot way too early as he misses this",,Neutral,High
1415752,2.3,Tanzim Hasan Sakib,4,0,Ibrahim Zadran,"Stonking drive! This was a good length on off, but Ibrahim takes this on the up and in the air, through the covers",,Neutral,High
1415752,2.4,Naveen-ul-Haq,0,1,Najmul Hossain Shanto,"This time finds the man in the deep! Nabi had just been stationed at deep midwicket after that earlier boundary, but Shanto decides to take him on aerially with a similar leg side swing. He can't find the connection though and it's a simple catch",,Positive,High
1415752,2.4,Tanzim Hasan Sakib,0,0,Ibrahim Zadran,"Looks to go again, but this time there's some sharp movement away. Plays and misses",,Neutral,High
1415752,2.5,Naveen-ul-Haq,0,1,Shakib Al Hasan,"Two in two and Shakib is out for a golden duck! This was quick on middle and leg, but it straightened just enough to induce the leading edge as Shakib looks to work this onside. It pops straight back to Naveen who bobbles the chance but holds on in the end",,Neutral,High
1415752,2.5,Tanzim Hasan Sakib,0,0,Ibrahim Zadran,"back of a length on off, defended towards extra cover",,Neutral,High
1415752,2.6,Naveen-ul-Haq,1,0,Soumya Sarkar,"full on off, shaping away. Soumya plays this with soft hands and runs it down to third man",,Neutral,High
1415752,2.6,Tanzim Hasan Sakib,1,0,Ibrahim Zadran,"good length on the stumps, pushed back straight past the bowler for one",,Neutral,High
1415752,3.1,Fazalhaq Farooqi,5,0,Soumya Sarkar,full and down leg Picked up over midwicket! This was a good length but a little too straight. Soumya goes for it and finds the space in front of square. Couple bounces over the ropes,,Positive,Medium
1415752,3.1,Taskin Ahmed,1,0,Ibrahim Zadran,"back of a length, seaming in towards off. Looks to punch this off the back foot, ends up getting a thick edge down to third man",,Neutral,High
1415752,3.2,Fazalhaq Farooqi,1,0,Soumya Sarkar,"good length on off, guided towards point for a quick single",,Neutral,High
1415752,3.2,Taskin Ahmed,0,0,Rahmanullah Gurbaz,Wild swing and a miss! Gurbaz comes down the track for the umpteenth time and looks to spank the leather off this. Misses and this goes over the stumps,,Neutral,High
1415752,3.3,Fazalhaq Farooqi,2,0,Litton Das,"slower ball down leg good length slower one angled in, pushed towards cover point for one",,Neutral,High
1415752,3.3,Taskin Ahmed,2,0,Rahmanullah Gurbaz,Great running. Just nurdles this towards square leg and these two are rapid in between the wickets,,Positive,High
1415752,3.4,Fazalhaq Farooqi,1,0,Soumya Sarkar,"back of a length on off, punched to backward point for one",,Neutral,High
1415752,3.4,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"This one rises sharply from a back of a length, has Gurbaz weaving out of the way as this zooms past his chest",,Neutral,High
1415752,3.5,Fazalhaq Farooqi,1,0,Litton Das,"fuller outside off, carved into the covers",,Neutral,High
1415752,3.5,Taskin Ahmed,2,0,Rahmanullah Gurbaz,Once more they run hard. Walks across to the offside and tucks this in front of square leg for two more,,Neutral,High
1415752,3.6,Fazalhaq Farooqi,2,0,Soumya Sarkar,"full and straight, chipped towards deep square leg for a couple more",,Neutral,High
1415752,3.6,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"back of a length outside off, Gurbaz goes back and across and looks to drop and run, but point is quickly on it to save the single",,Neutral,High
1415752,4.1,Naveen-ul-Haq,0,0,Litton Das,"back of a length slower one just outside off, punched to cover",,Neutral,High
1415752,4.1,Shakib Al Hasan,0,0,Ibrahim Zadran,slides on to the pads with the arm,,Neutral,High
1415752,4.2,Naveen-ul-Haq,0,0,Litton Das,"another slower one, swing and a miss outside off",,Neutral,High
1415752,4.2,Shakib Al Hasan,0,0,Ibrahim Zadran,"another arm ball, defended on the front foot",,Neutral,High
1415752,4.3,Naveen-ul-Haq,4,0,Litton Das,"Lifted over backward point! This was short and very wide, as Litton comes down the track and slaps this up and over the infield",,Negative,High
1415752,4.3,Shakib Al Hasan,0,0,Ibrahim Zadran,"Dropped! Ibrahim backs away and slaps this straight at Hridoy at short cover. It's at him in a flash overhead, and he just can't hold on. How big will that miss prove?",,Neutral,High
1415752,4.4,Naveen-ul-Haq,0,0,Litton Das,"good length outside off, looks for the drive and misses",,Neutral,High
1415752,4.4,Shakib Al Hasan,1,0,Ibrahim Zadran,"good length on off, driven down the ground for one",,Neutral,High
1415752,4.5,Naveen-ul-Haq,2,0,Litton Das,"another slower one, full outside off. Lofted over mid-off, but this holds up in the soggy outfield",,Neutral,High
1415752,4.5,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"good length on the stumps, goes back and chips this towards mid-on. This one stuck in the surface",,Neutral,High
1415752,4.6,Naveen-ul-Haq,1,0,Litton Das,"full and angled in on off, hacked away towards deep midwicket",,Positive,High
1415752,4.6,Shakib Al Hasan,1,0,Rahmanullah Gurbaz,"good length on off, gets well forward and pushes it down to long-off for one",,Neutral,High
1415752,5.1,Mohammad Nabi,0,0,Litton Das,"good length on off, defended on the front foot",,Neutral,High
1415752,5.1,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"On the money! Angled across the right hander, back of a length and seams away a touch. Squares up Gurbaz as this beats the edge",,Neutral,High
1415752,5.2,Mohammad Nabi,1,0,Litton Das,"good length off break, dabbed to short third off the back foot for a quick single",,Neutral,High
1415752,5.2,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"Another swing, another miss. Gurbaz walks right across the stumps, and looks to whack this over midwicket. Gurbaz cops a blow on his right shoulder for his efforts",,Positive,High
1415752,5.3,Mohammad Nabi,0,0,Soumya Sarkar,"Just short of short third! Soumya chips up the reverse sweep, but it just doesn't reach the fielder",,Neutral,High
1415752,5.3,Mustafizur Rahman,4,0,Rahmanullah Gurbaz,Off line and put away! This was short but a touch too straight. Gurbaz steps inside the line and gets this pull away nice and fine,,Neutral,High
1415752,5.4,Mohammad Nabi,1,0,Soumya Sarkar,"good length outside off. Defends on the onside as Ishaq picks up and breaks the stumps, they run the deflection. Good urgency",,Neutral,High
1415752,5.4,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"good length, angling and seaming away. Left alone",,Neutral,High
1415752,5.5,Mohammad Nabi,1,0,Litton Das,"big slog sweep, but there's a boundary ride at deep midwicket. Litton slips at the non-striker's end so they only get one",,Positive,High
1415752,5.5,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"length on off, looks to push and run but short cover is on it in a flash",,Neutral,High
1415752,5.6,Mohammad Nabi,0,0,Soumya Sarkar,"Swing and a miss! Looks to take this from just outside off and clear midwicket, but Nabi fires this in. Just misses off stump",,Positive,High
1415752,5.6,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"Another one that squares him up. Pitches on off, back of a length, and seams away past the back foot defence",,Neutral,High
1415752,6.1,Rashid Khan,1,0,Litton Das,"short to start, clubbed down to long-on",,Neutral,High
1415752,6.1,Shakib Al Hasan,0,0,Ibrahim Zadran,"tossed up on the stumps, knocked back to Shakib",,Neutral,High
1415752,6.2,Rashid Khan,0,0,Soumya Sarkar,"good length, quicker on leg stump. Looks for the sweep as this glances the pad through to the keeper",,Neutral,High
1415752,6.2,Shakib Al Hasan,1,0,Ibrahim Zadran,"good length outside off, goes back and slaps this to deep cover point",,Neutral,High
1415752,6.3,Rashid Khan,1,1,Soumya Sarkar,"no pad this time as it slips down leg Rashid with a lovely skidder! This one is quick and flat and just picks up steam after it pitches. Soumya goes back but is slow on the stroke, as this crashes into middle stump",,Neutral,High
1415752,6.3,Shakib Al Hasan,1,0,Rahmanullah Gurbaz,"floated up, bit of a grip and turn. Push and run towards point and they run quickly. Nearly a second after Bangladesh fluffed the backing up, but Gurbaz is wisely sent back",,Neutral,High
1415752,6.4,Rashid Khan,1,0,Towhid Hridoy,"back of a length outside, cut to deep backward point",,Neutral,High
1415752,6.4,Shakib Al Hasan,1,0,Ibrahim Zadran,"full on off, driven down to long-off for one",,Neutral,High
1415752,6.5,Rashid Khan,1,0,Litton Das,"good length googly on the stumps, worked through midwicket. 50 up for Bangladesh",,Positive,High
1415752,6.5,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"slides on with arm off a good length into the pads. Stifled appeal, but this was clearly sliding down leg",,Neutral,High
1415752,6.6,Rashid Khan,1,0,Towhid Hridoy,"fuller on off, steps across and works it behind square",,Neutral,High
1415752,6.6,Shakib Al Hasan,6,0,Rahmanullah Gurbaz,"Gurbaz finally gets a hold of one! Skips down the track, to the pitch, and absolutely smashes this down the ground",,Neutral,Medium
1415752,7.1,Mohammad Nabi,0,0,Towhid Hridoy,"good length on off, defended towards midwicket",,Positive,High
1415752,7.1,Tanzim Hasan Sakib,2,0,Ibrahim Zadran,"good length on off, drive and timed on the up in front of cover point for a couple",,Neutral,High
1415752,7.2,Mohammad Nabi,0,0,Towhid Hridoy,"back of a length on off, defended to short cover",,Neutral,High
1415752,7.2,Tanzim Hasan Sakib,1,0,Ibrahim Zadran,"back of a length on off, stands tall and guides this down to deep third",,Neutral,High
1415752,7.3,Mohammad Nabi,2,0,Towhid Hridoy,"Top edge and grassed! Towhid top edges this pull straight up over the keeper. Farooqi runs back from short fine but the wind makes it so, so tough",,Neutral,High
1415752,7.3,Tanzim Hasan Sakib,2,0,Rahmanullah Gurbaz,"fuller on off, pace off. Steps across and nudges this square on the leg side, another excellently run two",,Positive,High
1415752,7.4,Mohammad Nabi,4,0,Towhid Hridoy,"Goes for another across the line swipe and it's another top edge, this time it skips away for four fine",,Neutral,High
1415752,7.4,Tanzim Hasan Sakib,5,0,Rahmanullah Gurbaz,"Oh dear, oh dear. This one was way too short as it sails over both Gurbaz and the keeper Skips down and scuffs it back towards Tanzim, who picks it up and throws it back at the striker's stumps. He misses, but Gurbaz was in in any case",,Neutral,Medium
1415752,7.5,Mohammad Nabi,4,0,Towhid Hridoy,"Slog sweep for four more! Off the bottom of the bat, but it beats the boundary rider at deep square leg",,Neutral,High
1415752,7.5,Tanzim Hasan Sakib,1,0,Rahmanullah Gurbaz,Hops on his toes and dabs this down to third man,,Neutral,High
1415752,7.6,Mohammad Nabi,2,0,Towhid Hridoy,"fuller on off, worked towards wide long-on for a couple more",,Negative,High
1415752,7.6,Tanzim Hasan Sakib,0,0,Ibrahim Zadran,"back of a length, rears up sharply as Ibrahim misses his attempt to punch this behind square on the offside",,Neutral,High
1415752,8.1,Rashid Khan,1,0,Litton Das,loops away off the front pad as Litton misses the sweep to one tossed up on leg,,Neutral,High
1415752,8.1,Rishad Hossain,2,0,Rahmanullah Gurbaz,"some slow turn on the leg break outside off, goes back and works this through midwicket for a couple",,Positive,High
1415752,8.2,Rashid Khan,0,1,Towhid Hridoy,"Rashid has another! The dangerous Towhid is gone, as he finds the man at deep midwicket with this slog sweep. He's gone with the wind, but the connection just isn't good enough",,Positive,High
1415752,8.2,Rishad Hossain,1,0,Rahmanullah Gurbaz,"Calls for two again, but this time the man at deep midwicket is more alert. 50 stand is up! Fourth of the tournament for this pair.",,Positive,High
1415752,8.3,Rashid Khan,1,0,Mahmudullah,"length on off, chops it behind point for one",,Neutral,High
1415752,8.3,Rishad Hossain,0,0,Ibrahim Zadran,"good length leg break, sharp turn and bounce away. Play and a miss",,Neutral,High
1415752,8.4,Rashid Khan,0,0,Litton Das,"shorter outside off, backs away and misses the cut",,Neutral,High
1415752,8.4,Rishad Hossain,0,0,Ibrahim Zadran,"good length leg break, pitches on leg and straightens. Defended",,Neutral,High
1415752,8.5,Rashid Khan,4,0,Litton Das,Clobbered down the ground! Skips down the track and thwacks this hard flat past Rashid,,Neutral,High
1415752,8.5,Rishad Hossain,4,0,Ibrahim Zadran,"slips this down leg, misses the paddle sweep but Litton also fails to collect. They run a couple of wides good length outside off, slapped down towards deep cover",,Negative,High
1415752,8.6,Rashid Khan,4,0,Litton Das,"Deftly done! This is pushed through flat on off, but Litton is equal to it, running it down nice and fine to the third man boundary",,Neutral,High
1415752,8.6,Rishad Hossain,0,0,Rahmanullah Gurbaz,"good length outside off, top spinner. Gets well forward to defend",,Neutral,High
1415752,9.1,Mustafizur Rahman,1,0,Ibrahim Zadran,"good length outside off, slashes this hard on the up. But really well fielded at backward point, who gets a solid hand on it",,Neutral,High
1415752,9.1,Noor Ahmad,0,0,Mahmudullah,"good length outside off, past the outside edge as Mahmudullah pushes at this",,Neutral,High
1415752,9.2,Mustafizur Rahman,1,0,Rahmanullah Gurbaz,"short and pulled away, but there's a man covering at deep backward square",,Neutral,High
1415752,9.2,Noor Ahmad,0,0,Mahmudullah,opens the face and runs it down but only to backward point,,Neutral,High
1415752,9.3,Mustafizur Rahman,1,0,Ibrahim Zadran,"back of a length, follows Ibrahim who looks to make room. Ends up running this down to third man",,Neutral,High
1415752,9.3,Noor Ahmad,0,0,Mahmudullah,"fuller on the stumps, nudged to the right of Noor who scrambles to save",,Neutral,High
1415752,9.4,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"short and looks to pull, but this rises sharply and angles away outside off. Plays and misses",,Neutral,High
1415752,9.4,Noor Ahmad,4,0,Mahmudullah,"Lovely cover drive! Tossed up outside off, and it's crunched through the covers. Pristine timing",,Neutral,High
1415752,9.5,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"good length slower one on off, forces Gurbaz to check his drive. Briefly in the air as it goes to short cover",,Neutral,High
1415752,9.5,Noor Ahmad,0,0,Mahmudullah,"good length on off, chopped to backward point",,Neutral,High
1415752,9.6,Mustafizur Rahman,1,0,Rahmanullah Gurbaz,"another slower one, push and run to mid-off for one",,Neutral,High
1415752,9.6,Noor Ahmad,0,0,Mahmudullah,"full on off, leading edge to short cover",,Neutral,High
1415752,10.1,Rashid Khan,1,0,Litton Das,"Length ball outside off, pulled along the ground to long-on",,Neutral,High
1415752,10.1,Rishad Hossain,1,0,Rahmanullah Gurbaz,Length ball following Gurbaz down leg. The batter backs away and pulls to deep midwicket,,Positive,High
1415752,10.2,Rashid Khan,1,0,Mahmudullah,"Full length on off, Mahmudullah eases it behind point for a single",,Neutral,High
1415752,10.2,Rishad Hossain,0,0,Ibrahim Zadran,"Length ball on middle and off, parried back to the bowler",,Neutral,High
1415752,10.3,Rashid Khan,0,0,Litton Das,"Dropped short-ish outside off, Litton can only punch it to backward point",,Neutral,High
1415752,10.3,Rishad Hossain,0,0,Ibrahim Zadran,"Beautiful legbreak, full around off. Ibrahim had backed away and looked to go big inside out, but the ball spins away sharply and beats the bat",,Neutral,High
1415752,10.4,Rashid Khan,1,0,Litton Das,"Wrong'un on a length outside off, whipped wide of long-on",,Negative,High
1415752,10.4,Rishad Hossain,0,1,Ibrahim Zadran,The pressure tells! Tossed up full around off and Ibrahim looks to go down the ground. He ends up slicing it wide of long-off and Tanzim does well to get under it moving to his left.,,Negative,High
1415752,10.5,Rashid Khan,0,1,Mahmudullah,"Flights a full delivery that spins in sharply and stays under the bat as Mahmudullah swings. Rashid thinks there was an inside edge. Afghanistan review. And there's a small spike as the ball goes past bat! Rashid has a third! How big a moment has this been? Also, how big a performance is this from Rashid Khan today, playing probably the most important match of his career!",,Neutral,High
1415752,10.5,Rishad Hossain,0,0,Azmatullah Omarzai,"Low full toss around off, Omarzai drills it hard and along the ground to the cover fielder",,Neutral,High
1415752,10.6,Rashid Khan,0,1,Rishad Hossain,TIMBERRRRR! Rashid Khan knocks Rishad over with a wrong'un! Leggie gets leggie. Rishad went for a big swing and finds air and Rashid is on target. What a massive spell this is from Rashid Khan! Afghanistan are three away!,,Neutral,High
1415752,10.6,Rishad Hossain,0,0,Azmatullah Omarzai,"Beautiful delivery! Flights it full around off, drawing Omarzai forward. The ball dips and then spins away past the outside edge. Omarzai is at full stretch in his stride forward, but manages to keep his back foot behind the crease, and grounded. He survives the stumping chance",,Neutral,High
1415752,11.1,Noor Ahmad,1,0,Litton Das,"Wrong'un n leg, Litton prods forward and gets a leading edge through point",,Neutral,High
1415752,11.1,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"Length ball around off, Gurbaz taps it to backward point",,Neutral,High
1415752,11.2,Noor Ahmad,0,0,Tanzim Hasan Sakib,Floats a length ball across him. It was the wrong'un,,Neutral,High
1415752,11.2,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"Back of length delivery outside off, Gurbaz cuts to backward point",,Neutral,High
1415752,11.3,Noor Ahmad,0,0,Tanzim Hasan Sakib,Goes past his defence as Tanzim tries to push at this full ball tossed up outside off,,Neutral,High
1415752,11.3,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"Gurbaz misses out! It's overpitched outside off and Gurbaz's eyes light up. He thrashes a grounded drive, but it's gone straight to Shakib at cover, who doesn't let it pass through him",,Neutral,High
1415752,11.4,Noor Ahmad,0,0,Tanzim Hasan Sakib,"On a length outside off, it spins away as Tanzim presses forward. Mild shouts for caught behind",,Neutral,High
1415752,11.4,Taskin Ahmed,0,0,Rahmanullah Gurbaz,"Digs it in short outside off, Gurbaz wants to ramp but doesn't connect. Four dot balls, top over from Taskin so far",,Positive,High
1415752,11.5,Noor Ahmad,1,0,Tanzim Hasan Sakib,"Length ball on off, Tanzim clubs it past cover to wide long-off and gets off the mark",,Negative,High
1415752,11.5,Taskin Ahmed,0,0,Rahmanullah Gurbaz,Ten dots on the trot! Back of length and wide of off. Gurbaz skips down the track but pulls out of the shot,,Negative,High
1415752,11.6,Noor Ahmad,0,0,Litton Das,"Tossed full on off, Litton can only block in front",,Neutral,High
1415752,11.6,Taskin Ahmed,0,0,Rahmanullah Gurbaz,Maiden over! Just one run and one wicket in the last two overs. Taskin builds brilliantly on the pressure created by Rishad's wicket. This one is a length ball around off that Gurbaz can only block back towards the bowler,,Positive,High
1415752,12.1,Rashid Khan,1,0,Tanzim Hasan Sakib,"Googly, on a length outside off and Tanzim manages to punch it down the ground to long-on as it spins in sharply",,Neutral,High
1415752,12.1,Shakib Al Hasan,0,0,Azmatullah Omarzai,"Quick and on a length around off, angling into Omarzai, who bunts it out towards point",,Neutral,High
1415752,12.2,Rashid Khan,2,0,Litton Das,"Short-ish on off, Litton rocks back and pulls it straight of deep midwicket and picks up two",,Positive,High
1415752,12.2,Shakib Al Hasan,1,0,Azmatullah Omarzai,"First run in 13 deliveries! This is floated full on off, Omarzai eases it along the ground to long-off",,Neutral,High
1415752,12.3,Rashid Khan,1,0,Litton Das,Back of length again and Litton is cramped for room. Manages to punch it down to long-on,,Neutral,High
1415752,12.3,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"Flighted delivery on off, Gurbaz plays it back to the bowler",,Neutral,High
1415752,12.4,Rashid Khan,1,0,Tanzim Hasan Sakib,"On a length outside off, Tanzim is able to steer it through point for a single",,Neutral,High
1415752,12.4,Shakib Al Hasan,1,0,Rahmanullah Gurbaz,"On a length on middle, Gurbaz backs away and whips it out to deep midwicket",,Positive,High
1415752,12.5,Rashid Khan,1,0,Litton Das,Length ball punched square on the off side,,Neutral,High
1415752,12.5,Shakib Al Hasan,1,0,Azmatullah Omarzai,"Full around off, clipped down the ground to long-on",,Neutral,High
1415752,12.6,Rashid Khan,0,0,Tanzim Hasan Sakib,"On a length around off, Tanzim manages to parry it down",,Neutral,High
1415752,12.6,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"On a length on off, punched back to Shakib's left",,Neutral,High
1415752,13.1,Noor Ahmad,2,0,Litton Das,"Full around off, Litton tucks it through to deep midwicket. Tanzim loses his bat running back for the second. He still puts in a dive and gets in. Direct hit at the non-striker's end would have seen him in trouble",,Positive,High
1415752,13.1,Rishad Hossain,2,0,Azmatullah Omarzai,"Just safe! Flighted full outside off, Omarzai reaches out as he looks to hammer it inside out and ends up slicing it. The deep cover fielder runs in a long way and puts in a dive, but can't get there",,Neutral,High
1415752,13.2,Noor Ahmad,0,0,Litton Das,"Floated full outside off, Litton presses towards it, but leaves it go as it spins away",,Neutral,High
1415752,13.2,Rishad Hossain,1,0,Azmatullah Omarzai,"Full outside off, driven out to the off side sweeper",,Neutral,High
1415752,13.3,Noor Ahmad,0,0,Litton Das,"Wrong'un again on a length outside off, Litton helps it on to short third",,Neutral,High
1415752,13.3,Rishad Hossain,4,0,Rahmanullah Gurbaz,"Finally, a boundary! This is tossed up full and very wide, but Gurbaz moves across his stumps and reaches out to slap it over point. Shanto at backward point gives chase but the ball races away",,Negative,High
1415752,13.4,Noor Ahmad,1,0,Litton Das,"On a length outside off, punched down towards long-on",,Neutral,High
1415752,13.4,Rishad Hossain,0,0,Rahmanullah Gurbaz,"Tossed full outside off, driven to cover",,Neutral,High
1415752,13.5,Noor Ahmad,0,0,Tanzim Hasan Sakib,"Full outside off, spins away to beat the outside edge as Tanzim presses forward in defence",,Neutral,High
1415752,13.5,Rishad Hossain,2,0,Rahmanullah Gurbaz,"Flighted full outside off, Gurbaz sweeps through square leg and they race for two",,Neutral,High
1415752,13.6,Noor Ahmad,0,0,Tanzim Hasan Sakib,"Googly on a length on off, Tanzim goes back and defends",,Neutral,High
1415752,13.6,Rishad Hossain,4,0,Rahmanullah Gurbaz,Full outside off again and this time Gurbaz sweeps it behind square leg for a second boundary from the over. This one was placed in the gap,,Neutral,High
1415752,14.1,Gulbadin Naib,1,0,Litton Das,Leg cutter pushed down to long-on,,Neutral,High
1415752,14.1,Shakib Al Hasan,1,0,Azmatullah Omarzai,"Just over Shakib! Length ball around off, Omarzai closes his bat face early as he tries to work it down the ground and gets a leading edge. Shakib throws his arm up but it just goes past him",,Neutral,High
1415752,14.2,Gulbadin Naib,0,1,Tanzim Hasan Sakib,"Naib takes Afghanistan closer! Banged in short, Tanzim goes for the pull but gets a thick top edge. Mohammad Nabi takes it easily at cover and Afghanistan inch towards that semi-final spot",,Neutral,High
1415752,14.2,Shakib Al Hasan,1,0,Rahmanullah Gurbaz,Tucked to deep midwicket,,Positive,High
1415752,14.3,Gulbadin Naib,0,0,Taskin Ahmed,"On a length around off, pace off, Taskin meets it with the full face of the bat and it goes off the outside half towards point",,Neutral,High
1415752,14.3,Shakib Al Hasan,2,0,Azmatullah Omarzai,Slightly short and Omarzai slaps it through point as Afghanistan collect a brace,,Neutral,High
1415752,14.4,Gulbadin Naib,0,0,Taskin Ahmed,"Banged in short outside off, Taskin ducks under it",,Neutral,High
1415752,14.4,Shakib Al Hasan,1,0,Azmatullah Omarzai,Whips a full delivery through midwicket,,Positive,High
1415752,14.5,Gulbadin Naib,1,0,Taskin Ahmed,Length ball angles into Taskin and goes off his thigh pads towards short fine,,Neutral,High
1415752,14.5,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"Full around off, he gets forward and defends",,Neutral,High
1415752,14.6,Gulbadin Naib,1,0,Litton Das,"Back of length delivery, Litton pulls it along the ground to deep midwicket",,Positive,High
1415752,14.6,Shakib Al Hasan,0,0,Rahmanullah Gurbaz,"Full on leg, blocked back to the bowler",,Neutral,High
1415752,15.1,Mustafizur Rahman,1,0,Azmatullah Omarzai,"Goes for the wide yorker, Omarzai squeezes it out on the off side for a single",,Negative,High
1415752,15.1,Noor Ahmad,0,0,Litton Das,Comes from around the wicket and tosses up a wrong'un on middle and off. Litton just manages to get his bat down on time!,,Positive,High
1415752,15.2,Mustafizur Rahman,0,0,Rahmanullah Gurbaz,"A swing and a miss! Mustafizur angles a length ball across him. Gurbaz looks to access the leg side with a big swish of the bat, but he misses completely",,Neutral,High
1415752,15.2,Noor Ahmad,4,0,Litton Das,"Swept away for four! Tossed up full outside off, he hammers it over square leg and it goes for a one-bounce four. Brings up a half-century for him as well amid a torrid run of form",,Neutral,High
1415752,15.3,Mustafizur Rahman,2,0,Rahmanullah Gurbaz,"Back of length delivery angled across Gurbaz, who dabs it straight of deep third",,Neutral,High
1415752,15.3,Noor Ahmad,0,0,Litton Das,"Back of length googly outside off, spins away out of Litton's arc",,Neutral,High
1415752,15.4,Mustafizur Rahman,1,0,Rahmanullah Gurbaz,"Gurbaz cuts to backward point and takes off before turning back when he realises there was no run there. Omarzai was more than halfway down the track and continues running. Rishad picks it up and throws at the striker's end, where both batters ended up but misses the stumps. Both batters now take off for the non-striker's end, but eventually Gurbaz is the one running over to at least get one run out of the debacle",,Neutral,High
1415752,15.4,Noor Ahmad,0,0,Litton Das,"On a length around off, Litton blocks",,Neutral,High
1415752,15.5,Mustafizur Rahman,0,1,Azmatullah Omarzai,Toe-ended to the keeper! Mustafizur goes short and across Omarzai who looks to cut. The keeper and bowler go up in appeal but the umpire is unmoved. They review immediately and there's a spike as the ball passes the bat. The Fizz strikes!,,Neutral,High
1415752,15.5,Noor Ahmad,0,0,Litton Das,"On a length outside off, fended to the off side",,Neutral,High
1415752,15.6,Mustafizur Rahman,4,0,Gulbadin Naib,And he gets off the mark with a boundary! This is full outside off and he smacks it straight down the ground,,Neutral,High
1415752,15.6,Noor Ahmad,0,0,Litton Das,"Traps him on the pad and Noor thinks he has his man. Afghanistan review. This is tossed up full outside off, spinning in to hit him on the front pad as he presses forward. There's no inside edge. Oh, and it's umpire's call on impact so Litton will survive! Noor looks distraught.",,Neutral,High
1415752,16.1,Gulbadin Naib,1,0,Taskin Ahmed,"Full on leg and angling down, goes off Taskin's pad behind square leg. They get the run",,Neutral,High
1415752,16.1,Rishad Hossain,0,1,Rahmanullah Gurbaz,"Straight to deep cover! Tossed up full and wide, Gurbaz went inside out. He gets the height, but not the distance. Gurbaz looks frustrated. That is an odd innings, the value of which may only be truly apparent once both teams have batted!",,Negative,High
1415752,16.2,Gulbadin Naib,1,0,Litton Das,"Dug in short outside off, Litton pulls it down to long-on. That's 100 up for Bangladesh",,Neutral,High
1415752,16.2,Rishad Hossain,1,0,Mohammad Nabi,"Legbreak tossed full outside off, Nabi lofts it down the ground and it goes on the bounce to long-off",,Neutral,High
1415752,16.3,Gulbadin Naib,1,0,Taskin Ahmed,"Full on the pads, Taskin flicks it away to deep midwicket",,Positive,High
1415752,16.3,Rishad Hossain,0,0,Gulbadin Naib,"Swing and a miss! Another full, wide legbreak that spins away as Naib looks to fetch it with a sweep",,Negative,High
1415752,16.4,Gulbadin Naib,1,0,Litton Das,"Back of length again, Litton pulls it to deep midwicket for another easy single",,Positive,High
1415752,16.4,Rishad Hossain,0,1,Gulbadin Naib,"That's a brilliant catch running in from deep cover! Full outside off, it's another leg break. Naib was looking to go big over the leg side but gets a thick leading edge. The ball balloons up square on the off side. It looked like it would land sadly, but Soumya is having none of it. He sprints in from the boundary rope and snatches it just when it looked like a chance would go begging",,Positive,High
1415752,16.5,Gulbadin Naib,0,0,Taskin Ahmed,"On a length around off, Taskin taps it towards cover. They decide against a risky single",,Neutral,High
1415752,16.5,Rishad Hossain,0,0,Karim Janat,"Full around middle and off, Janat looks to work it leg side but gets a thin edge that just drops short of slip!",,Neutral,High
1415752,16.6,Gulbadin Naib,0,0,Taskin Ahmed,Big shout for caught behind as Taskin pokes at a back of length delivery from outside off. But probably more in hope than anything else. No review taken,,Neutral,High
1415752,16.6,Rishad Hossain,4,0,Karim Janat,Full and wide and Janat hammers this through covers for a much needed boundary for Afghanistan!,,Negative,High
1415752,17.1,Naveen-ul-Haq,1,0,Litton Das,"Slower length ball around off, cut away behind point",,Neutral,High
1415752,17.1,Taskin Ahmed,0,0,Mohammad Nabi,"Bouncer outside off, Nabi has a swipe at it but can't get bat on ball",,Neutral,High
1415752,17.2,Naveen-ul-Haq,1,0,Taskin Ahmed,"Back of length delivery, punched with an open face to deep third's left",,Neutral,High
1415752,17.2,Taskin Ahmed,0,0,Mohammad Nabi,"Short outside off, and goes over the bat as Nabi looks to cut",,Neutral,High
